SampleID,TaxaID,N_Taxa,INDEX_CLASS,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,HABIT,NONTARGET
460474-7/13/23,Decapoda,36,East,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
460474-7/13/23,Dixidae,1,East,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
460474-7/13/23,Elmidae,28,East,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
460474-7/13/23,Gerridae,1,East,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
460474-7/13/23,Gomphidae,1,East,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
460474-7/13/23,Heptageniidae,5,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
460474-7/13/23,Hydropsychidae,4,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
460474-7/13/23,Isopoda,1,East,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
460474-7/13/23,Leptoceridae,1,East,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
460474-7/13/23,Limnephilidae,1,East,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
460474-7/13/23,Mesoveliidae,1,East,,Insecta,,Hemiptera,Mesoveliidae,PR,SK,FALSE
460474-7/13/23,Simuliidae,1,East,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
460474-7/13/23,Veliidae,2,East,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
460514-7/12/23,Aeshnidae,1,WetWide,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
460514-7/12/23,Amphipoda,2,WetWide,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
460514-7/12/23,Ancylidae,1,WetWide,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
460514-7/12/23,Baetidae,1,WetWide,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
460514-7/12/23,Chironomidae,37,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
460514-7/12/23,Corbicula,2,WetWide,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
460514-7/12/23,Corixidae,2,WetWide,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
460514-7/12/23,Decapoda,89,WetWide,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
460514-7/12/23,Dixidae,16,WetWide,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
460514-7/12/23,Elmidae,3,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
460514-7/12/23,Gerridae,2,WetWide,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
460514-7/12/23,Hydracarina,2,WetWide,,Arachnida,,,,PR,,FALSE
460514-7/12/23,Hydropsychidae,18,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
460514-7/12/23,Mesoveliidae,2,WetWide,,Insecta,,Hemiptera,Mesoveliidae,PR,SK,FALSE
460514-7/12/23,Oligochaeta,2,WetWide,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
460514-7/12/23,Pisidiidae,11,WetWide,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
460517-7/12/23,Aeshnidae,1,VeryNarrow,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
460517-7/12/23,Athericidae,2,VeryNarrow,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
460517-7/12/23,Chironomidae,117,VeryNarrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
460517-7/12/23,Corbicula,8,VeryNarrow,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
460517-7/12/23,Decapoda,21,VeryNarrow,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
460517-7/12/23,Dixidae,4,VeryNarrow,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
460517-7/12/23,Elmidae,20,VeryNarrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
460517-7/12/23,Gerridae,3,VeryNarrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
460517-7/12/23,Helicopsychidae,1,VeryNarrow,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
460517-7/12/23,Hirudinea,1,VeryNarrow,,Hirudinea,Hirudinea,,,PR,SP,FALSE
460517-7/12/23,Hydropsychidae,64,VeryNarrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
460517-7/12/23,Lymnaeidae,1,VeryNarrow,,Gastropoda,,Basommatophora,Lymnaeidae,SC,CB,FALSE
460517-7/12/23,Oligochaeta,9,VeryNarrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
460517-7/12/23,Veliidae,1,VeryNarrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
460519-7/12/23,Baetidae,3,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
460519-7/12/23,Belostomatidae,1,MidSizeDry,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
460519-7/12/23,Chironomidae,51,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
460519-7/12/23,Coenagrionidae,2,MidSizeDry,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
460519-7/12/23,Corduliidae,1,MidSizeDry,,Insecta,,Odonata,Corduliidae,PR,SP,FALSE
460519-7/12/23,Corixidae,24,MidSizeDry,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
460519-7/12/23,Culicidae,11,MidSizeDry,,Insecta,,Diptera,Culicidae,CF,SW,FALSE
460519-7/12/23,Decapoda,11,MidSizeDry,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
460519-7/12/23,Elmidae,2,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
460519-7/12/23,Gerridae,1,MidSizeDry,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
460519-7/12/23,Hydrophilidae,1,MidSizeDry,,Insecta,,Coleoptera,Hydrophilidae,PR,BU;SW,FALSE
460519-7/12/23,Isopoda,1,MidSizeDry,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
460519-7/12/23,Notonectidae,1,MidSizeDry,,Insecta,,Hemiptera,Notonectidae,PR,SW,FALSE
460519-7/12/23,Oligochaeta,1,MidSizeDry,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
460519-7/12/23,Physidae,57,MidSizeDry,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
460519-7/12/23,Veliidae,9,MidSizeDry,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
500281-8/29/23,Aeshnidae,1,WetWide,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
500281-8/29/23,Ancylidae,4,WetWide,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
500281-8/29/23,Baetidae,2,WetWide,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
500281-8/29/23,Belostomatidae,1,WetWide,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
500281-8/29/23,Calopterygidae,31,WetWide,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
500281-8/29/23,Chironomidae,15,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
500281-8/29/23,Coenagrionidae,7,WetWide,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
500281-8/29/23,Corduliidae,1,WetWide,,Insecta,,Odonata,Corduliidae,PR,SP,FALSE
500281-8/29/23,Decapoda,5,WetWide,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
500281-8/29/23,Dryopidae,3,WetWide,,Insecta,,Coleoptera,Dryopidae,SC,CB;CN,FALSE
500281-8/29/23,Elmidae,70,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
500281-8/29/23,Gerridae,1,WetWide,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
500281-8/29/23,Haliplidae,10,WetWide,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
500281-8/29/23,Haliplidae,3,WetWide,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
500281-8/29/23,Hirudinea,4,WetWide,,Hirudinea,Hirudinea,,,PR,SP,FALSE
500281-8/29/23,Hydropsychidae,14,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
500281-8/29/23,Isopoda,4,WetWide,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
500281-8/29/23,Mesoveliidae,4,WetWide,,Insecta,,Hemiptera,Mesoveliidae,PR,SK,FALSE
500281-8/29/23,Oligochaeta,34,WetWide,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
500281-8/29/23,Physidae,11,WetWide,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
500281-8/29/23,Pisidiidae,19,WetWide,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
500281-8/29/23,Pleidae,1,WetWide,,Insecta,,Hemiptera,Pleidae,PR,SW,FALSE
500281-8/29/23,Sialidae,1,WetWide,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
500281-8/29/23,Turbellaria,2,WetWide,,Turbellaria,,,,CG,,FALSE
510255-7/19/23,Aeshnidae,1,East,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
510255-7/19/23,Amphipoda,33,East,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
510255-7/19/23,Athericidae,20,East,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
510255-7/19/23,Baetidae,27,East,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
510255-7/19/23,Belostomatidae,1,East,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
510255-7/19/23,Brachycentridae,2,East,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
510255-7/19/23,Calopterygidae,8,East,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
510255-7/19/23,Ceratopogonidae,1,East,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
510255-7/19/23,Chironomidae,51,East,,Insecta,,Diptera,Chironomidae,CG,,FALSE
510255-7/19/23,Decapoda,4,East,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
510255-7/19/23,Elmidae,19,East,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
510255-7/19/23,Ephemerellidae,8,East,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
510255-7/19/23,Heptageniidae,6,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
510255-7/19/23,Hirudinea,1,East,,Hirudinea,Hirudinea,,,PR,SP,FALSE
510255-7/19/23,Hydracarina,9,East,,Arachnida,,,,PR,,FALSE
510255-7/19/23,Hydropsychidae,56,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
510255-7/19/23,Hydroptilidae,2,East,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
510255-7/19/23,Isonychiidae,2,East,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
510255-7/19/23,Leptoceridae,5,East,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
510255-7/19/23,Oligochaeta,9,East,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
510255-7/19/23,Perlidae,1,East,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
510255-7/19/23,Physidae,1,East,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
510255-7/19/23,Pisidiidae,1,East,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
510255-7/19/23,Simuliidae,21,East,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
510255-7/19/23,Tabanidae,2,East,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
510255-7/19/23,Tipulidae,3,East,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
510255-7/19/23,Tricorythidae,2,East,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
510255-7/19/23,Turbellaria,10,East,,Turbellaria,,,,CG,,FALSE
540217-8/7/23,Amphipoda,35,WestSteep,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
540217-8/7/23,Baetidae,71,WestSteep,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
540217-8/7/23,Brachycentridae,3,WestSteep,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
540217-8/7/23,Chironomidae,99,WestSteep,,Insecta,,Diptera,Chironomidae,CG,,FALSE
540217-8/7/23,Cordulegastridae,1,WestSteep,,Insecta,,Odonata,Cordulegastridae,PR,BU,FALSE
540217-8/7/23,Corydalidae,1,WestSteep,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
540217-8/7/23,Elmidae,8,WestSteep,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
540217-8/7/23,Gerridae,1,WestSteep,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
540217-8/7/23,Hydracarina,3,WestSteep,,Arachnida,,,,PR,,FALSE
540217-8/7/23,Hydropsychidae,5,WestSteep,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
540217-8/7/23,Isopoda,6,WestSteep,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
540217-8/7/23,Lepidostomatidae,5,WestSteep,,Insecta,,Trichoptera,Lepidostomatidae,SH,CB,FALSE
540217-8/7/23,Limnephilidae,1,WestSteep,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
540217-8/7/23,Oligochaeta,1,WestSteep,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
540217-8/7/23,Perlidae,1,WestSteep,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
540217-8/7/23,Philopotamidae,2,WestSteep,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
540217-8/7/23,Sialidae,2,WestSteep,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
540217-8/7/23,Simuliidae,32,WestSteep,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
540217-8/7/23,Tipulidae,1,WestSteep,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
540217-8/7/23,Turbellaria,1,WestSteep,,Turbellaria,,,,CG,,FALSE
540217-8/7/23,Veliidae,5,WestSteep,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
580567-8/8/23,Aeshnidae,3,MidSizeDry,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
580567-8/8/23,Ancylidae,24,MidSizeDry,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
580567-8/8/23,Chironomidae,34,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
580567-8/8/23,Corbicula,134,MidSizeDry,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
580567-8/8/23,Corixidae,5,MidSizeDry,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
580567-8/8/23,Decapoda,26,MidSizeDry,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
580567-8/8/23,Elmidae,2,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
580567-8/8/23,Haliplidae,31,MidSizeDry,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
580567-8/8/23,Oligochaeta,2,MidSizeDry,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
580567-8/8/23,Physidae,36,MidSizeDry,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
580567-8/8/23,Planorbidae,1,MidSizeDry,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
580567-8/8/23,Tabanidae,1,MidSizeDry,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
580572-8/8/23,Amphipoda,3,WestSteep,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
580572-8/8/23,Baetidae,26,WestSteep,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
580572-8/8/23,Calopterygidae,3,WestSteep,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
580572-8/8/23,Chironomidae,2,WestSteep,,Insecta,,Diptera,Chironomidae,CG,,FALSE
580572-8/8/23,Coenagrionidae,5,WestSteep,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
580572-8/8/23,Corbicula,2,WestSteep,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
580572-8/8/23,Decapoda,4,WestSteep,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
580572-8/8/23,Elmidae,30,WestSteep,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
580572-8/8/23,Haliplidae,2,WestSteep,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
580572-8/8/23,Heptageniidae,65,WestSteep,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
580572-8/8/23,Hydrobiidae,3,WestSteep,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,CN,FALSE
580572-8/8/23,Hydropsychidae,23,WestSteep,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
580572-8/8/23,Isonychiidae,36,WestSteep,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
580572-8/8/23,Isopoda,1,WestSteep,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
580572-8/8/23,Lepidoptera,5,WestSteep,,Insecta,,Lepidoptera,,SH,,FALSE
580572-8/8/23,Oligochaeta,3,WestSteep,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
580572-8/8/23,Pleidae,1,WestSteep,,Insecta,,Hemiptera,Pleidae,PR,SW,FALSE
580572-8/8/23,Polycentropodidae,2,WestSteep,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
580572-8/8/23,Psephenidae,9,WestSteep,,Insecta,,Coleoptera,Psephenidae,SH;SC,CN,FALSE
580572-8/8/23,Simuliidae,5,WestSteep,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
580572-8/8/23,Tricorythidae,38,WestSteep,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
580572-8/8/23,Turbellaria,1,WestSteep,,Turbellaria,,,,CG,,FALSE
580572-8/8/23,Unionidae,1,WestSteep,,Bivalvia,,Unionoida,Unionidae,CF,BU,FALSE
580572-8/8/23,Veliidae,1,WestSteep,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
590339-9/13/23,Amphipoda,35,MidSizeDry,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
590339-9/13/23,Ancylidae,1,MidSizeDry,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
590339-9/13/23,Baetidae,56,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
590339-9/13/23,Baetiscidae,3,MidSizeDry,,Insecta,,Ephemeroptera,Baetiscidae,CG,BU;CN;SP,FALSE
590339-9/13/23,Belostomatidae,1,MidSizeDry,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
590339-9/13/23,Brachycentridae,3,MidSizeDry,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
590339-9/13/23,Calopterygidae,23,MidSizeDry,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
590339-9/13/23,Ceratopogonidae,1,MidSizeDry,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
590339-9/13/23,Chironomidae,36,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
590339-9/13/23,Coenagrionidae,2,MidSizeDry,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
590339-9/13/23,Corixidae,19,MidSizeDry,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
590339-9/13/23,Culicidae,2,MidSizeDry,,Insecta,,Diptera,Culicidae,CF,SW,FALSE
590339-9/13/23,Decapoda,1,MidSizeDry,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
590339-9/13/23,Dytiscidae,2,MidSizeDry,,Insecta,,Coleoptera,Dytiscidae,PR,BU;SW,FALSE
590339-9/13/23,Elmidae,3,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
590339-9/13/23,Gerridae,1,MidSizeDry,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
590339-9/13/23,Gomphidae,2,MidSizeDry,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
590339-9/13/23,Heptageniidae,8,MidSizeDry,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
590339-9/13/23,Hydracarina,1,MidSizeDry,,Arachnida,,,,PR,,FALSE
590339-9/13/23,Hydropsychidae,26,MidSizeDry,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
590339-9/13/23,Leptoceridae,6,MidSizeDry,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
590339-9/13/23,Leptophlebiidae,2,MidSizeDry,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
590339-9/13/23,Nepidae,1,MidSizeDry,,Insecta,,Hemiptera,Nepidae,PR,CB;CN,FALSE
590339-9/13/23,Oligochaeta,4,MidSizeDry,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
590339-9/13/23,Physidae,1,MidSizeDry,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
590339-9/13/23,Pisidiidae,1,MidSizeDry,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
590339-9/13/23,Pleidae,2,MidSizeDry,,Insecta,,Hemiptera,Pleidae,PR,SW,FALSE
590339-9/13/23,Psychomyiidae,2,MidSizeDry,,Insecta,,Trichoptera,Psychomyiidae,SC,CN,FALSE
590339-9/13/23,Simuliidae,18,MidSizeDry,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
590339-9/13/23,Tipulidae,5,MidSizeDry,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
590339-9/13/23,Veliidae,3,MidSizeDry,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
590386-8/7/23,Amphipoda,23,East,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
590386-8/7/23,Ancylidae,3,East,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
590386-8/7/23,Baetidae,2,East,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
590386-8/7/23,Belostomatidae,1,East,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
590386-8/7/23,Calopterygidae,1,East,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
590386-8/7/23,Ceratopogonidae,1,East,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
590386-8/7/23,Chironomidae,39,East,,Insecta,,Diptera,Chironomidae,CG,,FALSE
590386-8/7/23,Coenagrionidae,1,East,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
590386-8/7/23,Corydalidae,1,East,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
590386-8/7/23,Decapoda,1,East,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
590386-8/7/23,Elmidae,11,East,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
590386-8/7/23,Empididae,1,East,,Insecta,,Diptera,Empididae,PR,CN;SP,FALSE
590386-8/7/23,Gerridae,1,East,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
590386-8/7/23,Gomphidae,1,East,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
590386-8/7/23,Heptageniidae,1,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
590386-8/7/23,Hirudinea,1,East,,Hirudinea,Hirudinea,,,PR,SP,FALSE
590386-8/7/23,Hydracarina,3,East,,Arachnida,,,,PR,,FALSE
590386-8/7/23,Hydrophilidae,1,East,,Insecta,,Coleoptera,Hydrophilidae,PR,BU;SW,FALSE
590386-8/7/23,Hydropsychidae,35,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
590386-8/7/23,Leptoceridae,3,East,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
590386-8/7/23,Limnephilidae,1,East,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
590386-8/7/23,Nematomorpha,1,East,,,,,,PR,,FALSE
590386-8/7/23,Oligochaeta,1,East,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
590386-8/7/23,Physidae,5,East,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
590386-8/7/23,Pisidiidae,4,East,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
590386-8/7/23,Pleidae,1,East,,Insecta,,Hemiptera,Pleidae,PR,SW,FALSE
590386-8/7/23,Porifera,1,East,,,,,,CF,,FALSE
590386-8/7/23,Tipulidae,1,East,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
590386-8/7/23,Turbellaria,107,East,,Turbellaria,,,,CG,,FALSE
590386-8/7/23,Valvatidae,1,East,,Gastropoda,,Heterostropha,Valvatidae,SC,,FALSE
590386-8/7/23,Veliidae,1,East,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
590387-9/7/23,Aeshnidae,2,WetWide,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
590387-9/7/23,Amphipoda,67,WetWide,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
590387-9/7/23,Ancylidae,4,WetWide,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
590387-9/7/23,Athericidae,2,WetWide,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
590387-9/7/23,Baetidae,9,WetWide,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
590387-9/7/23,Brachycentridae,8,WetWide,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
590387-9/7/23,Calopterygidae,7,WetWide,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
590387-9/7/23,Ceratopogonidae,2,WetWide,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
590387-9/7/23,Chironomidae,55,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
590387-9/7/23,Cordulegastridae,1,WetWide,,Insecta,,Odonata,Cordulegastridae,PR,BU,FALSE
590387-9/7/23,Corydalidae,1,WetWide,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
590387-9/7/23,Decapoda,1,WetWide,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
590387-9/7/23,Elmidae,33,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
590387-9/7/23,Gerridae,1,WetWide,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
590387-9/7/23,Helicopsychidae,25,WetWide,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
590387-9/7/23,Heptageniidae,11,WetWide,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
590387-9/7/23,Hydracarina,6,WetWide,,Arachnida,,,,PR,,FALSE
590387-9/7/23,Hydropsychidae,40,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
590387-9/7/23,Leptoceridae,2,WetWide,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
590387-9/7/23,Limnephilidae,1,WetWide,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
590387-9/7/23,Oligochaeta,1,WetWide,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
590387-9/7/23,Philopotamidae,4,WetWide,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
