VisitID,TAXAID,N_TAXA,STORETNo,WaterbodyName,Lat,Long,AvgWidth
460514-7/12/23,Gerridae,2,460514,Hazen Creek,41.900165,-84.166699,12.7
460514-7/12/23,Mesoveliidae,2,460514,Hazen Creek,41.900165,-84.166699,12.7
460514-7/12/23,Hydropsychidae,18,460514,Hazen Creek,41.900165,-84.166699,12.7
460514-7/12/23,Elmidae,3,460514,Hazen Creek,41.900165,-84.166699,12.7
460514-7/12/23,Chironomidae,37,460514,Hazen Creek,41.900165,-84.166699,12.7
460514-7/12/23,Dixidae,16,460514,Hazen Creek,41.900165,-84.166699,12.7
460514-7/12/23,Ancylidae (limpets),1,460514,Hazen Creek,41.900165,-84.166699,12.7
460514-7/12/23,Corbicula fluminea,2,460514,Hazen Creek,41.900165,-84.166699,12.7
460514-7/12/23,Pisidiidae,11,460514,Hazen Creek,41.900165,-84.166699,12.7
460517-7/12/23,Hirudinea (leeches),1,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Oligochaeta (worms),9,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Decapoda (crayfish),21,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Aeshnidae,1,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Gerridae,3,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Veliidae,1,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Helicopsychidae,1,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Hydropsychidae,64,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Elmidae,20,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Athericidae,2,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Chironomidae,117,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Dixidae,4,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Lymnaeidae,1,460517,Hazen Creek,41.92302,-84.21667,10.3
460517-7/12/23,Corbicula fluminea,8,460517,Hazen Creek,41.92302,-84.21667,10.3
460519-7/12/23,Oligochaeta (worms),1,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Decapoda (crayfish),11,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Isopoda (sowbugs),1,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Baetidae,3,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Corduliidae,1,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Coenagrionidae,2,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Belostomatidae,1,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Corixidae,24,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Gerridae,1,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Notonectidae,1,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Veliidae,9,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Hydrophilidae (total),1,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Elmidae,2,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Chironomidae,51,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Culicidae,11,460519,South Branch River Raisin,41.85804,-84.22402,10.7
460519-7/12/23,Physidae,57,460519,South Branch River Raisin,41.85804,-84.22402,10.7
500281-8/29/23,Turbellaria,2,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Hirudinea (leeches),4,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Oligochaeta (worms),34,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Decapoda (crayfish),5,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Isopoda (sowbugs),4,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Baetidae,2,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Aeshnidae,1,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Corduliidae,1,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Calopterygidae,31,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Coenagrionidae,7,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Belostomatidae,1,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Gerridae,1,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Mesoveliidae,4,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Pleidae,1,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Sialidae (alder flies),1,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Hydropsychidae,14,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,aHaliplidae (adults),10,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Dryopidae,3,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Elmidae,70,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Haliplidae (larvae),3,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Chironomidae,15,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Ancylidae (limpets),4,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Physidae,11,500281,Salt River,42.75956,-82.76471,13
500281-8/29/23,Pisidiidae,19,500281,Salt River,42.75956,-82.76471,13
510255-7/19/23,Turbellaria,10,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Hirudinea (leeches),1,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Oligochaeta (worms),9,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Amphipoda (scuds),33,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Decapoda (crayfish),4,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Hydracarina,9,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Baetidae,27,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Ephemerellidae,8,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Heptageniidae,6,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Isonichiidae,2,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Tricorythidae,2,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Aeshnidae,1,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Calopterygidae,8,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Perlidae,1,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Belostomatidae,1,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Brachycentridae,2,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Hydropsychidae,56,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Hydroptilidae,2,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Leptoceridae,5,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Elmidae,19,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Athericidae,20,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Ceratopogonidae,1,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Chironomidae,51,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Simulidae,21,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Tabanidae,2,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Tipulidae,3,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Physidae,1,510255,Betsie River,44.49317,-86.00453,44
510255-7/19/23,Pisidiidae,1,510255,Betsie River,44.49317,-86.00453,44
540217-8/7/23,Turbellaria,1,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Oligochaeta (worms),1,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Amphipoda (scuds),35,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Isopoda (sowbugs),6,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Hydracarina,3,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Baetidae,71,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Cordulegastridae,1,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Perlidae,1,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Gerridae,1,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Veliidae,5,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Corydalidae (Dobson flies),1,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Sialidae (alder flies),2,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Brachycentridae,3,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Hydropsychidae,5,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Lepidostomatidae,5,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Limnephilidae,1,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Philopotamidae,2,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Elmidae,8,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Chironomidae,99,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Simulidae,32,540217,Buckhorn Creek,43.7927,-85.5014,16
540217-8/7/23,Tipulidae,1,540217,Buckhorn Creek,43.7927,-85.5014,16
580567-8/8/23,Oligochaeta (worms),2,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Decapoda (crayfish),26,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Aeshnidae,3,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Corixidae,5,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,aHaliplidae (adults),31,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Elmidae,2,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Chironomidae,34,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Tabanidae,1,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Ancylidae (limpets),24,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Physidae,36,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Planorbidae,1,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580567-8/8/23,Corbicula fluminea,134,580567,Bear Swamp Creek,42.024069,-83.733579,7.2
580572-8/8/23,Turbellaria,1,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Oligochaeta (worms),3,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Amphipoda (scuds),3,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Decapoda (crayfish),4,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Isopoda (sowbugs),1,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Baetidae,26,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Heptageniidae,65,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Isonichiidae,36,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Tricorythidae,38,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Calopterygidae,3,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Coenagrionidae,5,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Pleidae,1,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Veliidae,1,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Hydropsychidae,23,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Polycentropodidae,2,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Lepidoptera (moths),5,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,aHaliplidae (adults),2,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Elmidae,30,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Psephenidae (larvae),9,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Chironomidae,2,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Simulidae,5,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Hydrobiidae,3,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Corbicula fluminea,2,580572,River Raisin,41.942226,-83.514234,220.7
580572-8/8/23,Unionidae (mussels),1,580572,River Raisin,41.942226,-83.514234,220.7
590339-9/13/23,Oligochaeta (worms),4,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Amphipoda (scuds),35,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Decapoda (crayfish),1,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Hydracarina,1,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Baetiscidae,3,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Baetidae,56,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Heptageniidae,8,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Leptophlebiidae,2,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Gomphidae,2,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Calopterygidae,23,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Coenagrionidae,2,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Belostomatidae,1,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Corixidae,19,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Gerridae,1,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Nepidae,1,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Pleidae,2,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Veliidae,3,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Brachycentridae,3,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Hydropsychidae,26,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Leptoceridae,6,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Psychomyiidae,2,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Dytiscidae (total),2,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Elmidae,3,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Ceratopogonidae,1,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Chironomidae,36,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Culicidae,2,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Simulidae,18,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Tipulidae,5,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Ancylidae (limpets),1,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Physidae,1,590339,Dickerson Creek,43.129,-85.173,23.3
590339-9/13/23,Pisidiidae,1,590339,Dickerson Creek,43.129,-85.173,23.3
590386-8/7/23,PORIFERA (sponges),1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Turbellaria,107,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,NEMATOMORPHA (roundworms),1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Hirudinea (leeches),1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Oligochaeta (worms),1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Amphipoda (scuds),23,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Decapoda (crayfish),1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Hydracarina,3,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Baetidae,2,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Heptageniidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Gomphidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Calopterygidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Coenagrionidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Belostomatidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Gerridae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Pleidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Veliidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Corydalidae (Dobson flies),1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Hydropsychidae,35,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Leptoceridae,3,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Limnephilidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Hydrophilidae (total),1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Elmidae,11,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Ceratopogonidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Chironomidae,39,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Empididae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Tipulidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Ancylidae (limpets),3,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Physidae,5,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Valvatidae,1,590386,Stony Creek,43.429372,-85.10089,18.7
590386-8/7/23,Pisidiidae,4,590386,Stony Creek,43.429372,-85.10089,18.7
590387-9/7/23,Oligochaeta (worms),1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Amphipoda (scuds),67,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Decapoda (crayfish),1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Hydracarina,6,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Baetidae,9,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Heptageniidae,11,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Aeshnidae,2,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Cordulegastridae,1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Calopterygidae,7,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Gerridae,1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Veliidae,1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Corydalidae (Dobson flies),1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Sialidae (alder flies),1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Brachycentridae,8,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Helicopsychidae,25,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Hydropsychidae,40,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Leptoceridae,2,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Limnephilidae,1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Philopotamidae,4,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Phryganeidae,1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Elmidae,33,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Athericidae,2,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Ceratopogonidae,2,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Chironomidae,55,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Simulidae,4,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Tipulidae,4,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Ancylidae (limpets),4,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
590387-9/7/23,Pisidiidae,1,590387,Unnamed Tributary to Flat River,43.34573,-85.1544,11
631143-7/5/23,Oligochaeta (worms),3,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Decapoda (crayfish),3,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Isopoda (sowbugs),3,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Hydracarina,8,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Baetidae,11,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Caenidae,3,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Heptageniidae,1,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Leptophlebiidae,2,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Aeshnidae,9,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Gomphidae,1,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Calopterygidae,5,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Gerridae,4,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Veliidae,4,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Corydalidae (Dobson flies),1,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Sialidae (alder flies),1,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Brachycentridae,1,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Hydropsychidae,17,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Leptoceridae,2,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Philopotamidae,3,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Hydrophilidae (total),1,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Elmidae,86,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Chironomidae,64,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Simulidae,5,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Tabanidae,1,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Tipulidae,2,631143,Duck Creek,42.840487,-83.447662,7.7
631143-7/5/23,Pisidiidae,1,631143,Duck Creek,42.840487,-83.447662,7.7
640218-8/31/23,Oligochaeta (worms),10,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Amphipoda (scuds),11,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Hydracarina,5,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Baetidae,88,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Ephemeridae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Coenagrionidae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Pteronarcyidae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Corixidae,19,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Gerridae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Veliidae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Brachycentridae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Hydropsychidae,3,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Hydroptilidae,4,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Limnephilidae,3,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Ceratopogonidae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Chironomidae,82,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Culicidae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Simulidae,189,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Tipulidae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Lymnaeidae,1,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Physidae,28,640218,Stony Creek,43.57767,-86.42931,19.7
640218-8/31/23,Pisidiidae,13,640218,Stony Creek,43.57767,-86.42931,19.7
640360-8/31/23,Oligochaeta (worms),3,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Amphipoda (scuds),31,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Hydracarina,14,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Baetidae,91,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Ephemerellidae,3,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Perlidae,1,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Pteronarcyidae,1,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Corixidae,5,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Brachycentridae,3,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Hydropsychidae,19,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Hydroptilidae,1,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Limnephilidae,1,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Elmidae,1,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Chironomidae,131,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Simulidae,256,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Tipulidae,1,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Lymnaeidae,1,640360,Stony Creek,43.57717,-86.42942,18
640360-8/31/23,Pisidiidae,1,640360,Stony Creek,43.57717,-86.42942,18
660166-8/2/23,NEMATOMORPHA (roundworms),1,660166,Trout Creek,46.46308,-89.03161,19.3
660166-8/2/23,Oligochaeta (worms),2,660166,Trout Creek,46.46308,-89.03161,19.3
660166-8/2/23,Hydracarina,1,660166,Trout Creek,46.46308,-89.03161,19.3
660166-8/2/23,Baetidae,13,660166,Trout Creek,46.46308,-89.03161,19.3
660166-8/2/23,Heptageniidae,6,660166,Trout Creek,46.46308,-89.03161,19.3
660166-8/2/23,Leptophlebiidae,2,660166,Trout Creek,46.46308,-89.03161,19.3
660166-8/2/23,Tricorythidae,2,660166,Trout Creek,46.46308,-89.03161,19.3
660166-8/2/23,Aeshnidae,2,660166,Trout Creek,46.46308,-89.03161,19.3
660166-8/2/23,Cordulegastridae,3,660166,Trout Creek,46.46308,-89.03161,19.3
